cycle,set,way,pc_sig,recency,hits,prefetch,dirty,reused,access_type,hit
39283,24,1,1584,0,255,0,0,1,0,1
39283,25,1,1600,0,255,0,0,1,0,1
39283,31,0,2746,0,255,0,1,1,3,1
39283,2,0,2746,0,255,0,0,1,0,1
39284,31,0,2746,0,255,0,1,1,3,1
39284,13,0,1584,0,255,0,0,1,0,1
39284,2,0,372,0,255,0,0,1,0,1
39285,24,1,1584,0,255,0,0,1,0,1
39285,25,1,1600,0,255,0,0,1,0,1
39285,31,0,372,0,255,0,1,1,3,1
39285,2,0,381,0,255,0,0,1,0,1
39286,34,0,381,0,167,0,1,1,3,1
39286,13,0,1584,0,255,0,0,1,0,1
39286,2,0,388,0,255,0,0,1,0,1
39287,24,1,1584,0,255,0,0,1,0,1
39287,25,1,1600,0,255,0,0,1,0,1
39287,31,0,388,0,255,0,1,1,3,1
39287,2,0,394,0,255,0,0,1,0,1
39288,34,0,394,0,168,0,1,1,3,1
39288,13,0,1584,0,255,0,0,1,0,1
39288,2,0,401,0,255,0,0,1,0,1
39289,24,1,1584,0,255,0,0,1,0,1
39289,25,1,1600,0,255,0,0,1,0,1
39289,32,2,401,0,116,0,1,1,3,1
39289,2,0,407,0,255,0,0,1,0,1
39290,34,0,407,0,169,0,1,1,3,1
39290,13,0,1584,0,255,0,0,1,0,1
39290,2,0,414,0,255,0,0,1,0,1
39291,24,1,1584,0,255,0,0,1,0,1
39291,25,1,1600,0,255,0,0,1,0,1
39291,32,2,414,0,117,0,1,1,3,1
39291,2,0,420,0,255,0,0,1,0,1
39292,34,0,420,0,170,0,1,1,3,1
39292,13,0,1584,0,255,0,0,1,0,1
39292,2,0,459,0,255,0,0,1,0,1
39293,24,1,1584,0,255,0,0,1,0,1
39293,25,1,1600,0,255,0,0,1,0,1
39293,32,2,459,0,118,0,1,1,3,1
39293,2,0,465,0,255,0,0,1,0,1
39294,32,2,465,0,119,0,1,1,3,1
39294,13,0,1584,0,255,0,0,1,0,1
39294,2,0,448,0,255,0,0,1,0,1
39295,24,1,1584,0,255,0,0,1,0,1
39295,25,1,1600,0,255,0,0,1,0,1
39295,33,0,448,0,170,0,1,1,3,1
39295,2,0,453,0,255,0,0,1,0,1
39296,33,0,453,0,171,0,1,1,3,1
39296,13,0,1584,0,255,0,0,1,0,1
39296,2,0,459,0,255,0,0,1,0,1
39297,24,1,1584,0,255,0,0,1,0,1
39297,25,1,1600,0,255,0,0,1,0,1
39297,33,0,459,0,172,0,1,1,3,1
39297,2,0,465,0,255,0,0,1,0,1
39298,33,0,465,0,173,0,1,1,3,1
39298,13,0,1584,0,255,0,0,1,0,1
39298,2,0,448,0,255,0,0,1,0,1
39299,24,1,1584,0,255,0,0,1,0,1
39299,25,1,1600,0,255,0,0,1,0,1
39299,34,0,448,0,171,0,1,1,3,1
39299,2,0,453,0,255,0,0,1,0,1
39300,34,0,453,0,172,0,1,1,3,1
39300,13,0,1584,0,255,0,0,1,0,1
39300,2,0,459,0,255,0,0,1,0,1
39301,24,1,1584,0,255,0,0,1,0,1
39301,25,1,1600,0,255,0,0,1,0,1
39301,34,0,459,0,173,0,1,1,3,1
39301,2,0,465,0,255,0,0,1,0,1
39302,34,0,465,0,174,0,1,1,3,1
39302,13,0,1584,0,255,0,0,1,0,1
39302,2,0,1153,0,255,0,0,1,0,1
39303,24,1,1584,0,255,0,0,1,0,1
39303,25,1,1600,0,255,0,0,1,0,1
39303,25,0,1153,0,255,0,1,1,3,1
39303,2,0,2864,0,255,0,0,1,0,1
39304,25,0,2864,0,255,0,1,1,3,1
39304,2,0,2866,0,255,0,0,1,0,1
39305,24,2,2866,0,255,0,1,1,3,1
39305,2,0,2871,0,255,0,0,1,0,1
39306,24,2,2871,0,255,0,1,1,3,1
39306,2,0,2875,0,255,0,0,1,0,1
39307,24,2,2875,0,255,0,1,1,3,1
39307,2,0,3079,0,255,0,0,1,0,1
39308,24,2,3079,0,255,0,1,1,3,1
39308,2,0,1296,0,255,0,0,1,0,1
39309,24,2,1296,0,255,0,1,1,3,1
39309,2,0,1304,0,255,0,0,1,0,1
39310,24,2,1304,0,255,0,1,1,3,1
39310,2,0,1306,0,255,0,0,1,0,1
39311,24,2,1306,0,255,0,1,1,3,1
39311,2,0,1307,0,255,0,0,1,0,1
39312,23,3,1307,0,188,0,1,1,3,1
39312,2,0,1310,0,255,0,0,1,0,1
39313,36,0,1310,0,255,0,1,1,3,1
39313,2,0,1376,0,255,0,0,1,0,1
39314,40,1,1376,0,25,0,1,1,3,1
39314,2,0,1411,0,255,0,0,1,0,1
39315,34,0,1411,0,175,0,1,1,0,1
39315,2,0,1416,0,255,0,0,1,0,1
39316,44,2,1416,0,106,0,1,1,0,1
39316,2,0,1411,0,255,0,0,1,0,1
39317,33,0,1411,0,174,0,1,1,0,1
39317,2,0,1416,0,255,0,0,1,0,1
39318,43,0,1416,0,203,0,1,1,0,1
39319,2,0,1416,0,255,0,0,1,0,1
39320,43,0,1416,0,204,0,1,1,0,1
39320,13,0,1592,0,255,0,0,1,0,1
39320,2,0,1442,0,255,0,0,1,0,1
39321,24,1,1592,0,255,0,0,1,0,1
39321,40,1,1442,0,26,0,1,1,3,1
39321,13,0,1600,0,255,0,0,1,0,1
39321,2,0,1416,0,255,0,0,1,0,1
39322,25,1,1600,0,255,0,0,1,0,1
39322,43,0,1416,0,205,0,1,1,0,1
39322,13,0,1584,0,255,0,0,1,0,1
39322,2,0,1442,0,255,0,0,1,0,1
39323,24,1,1584,0,255,0,0,1,0,1
39323,40,1,1442,0,27,0,1,1,3,1
39323,13,0,1600,0,255,0,0,1,0,1
39323,2,0,1411,0,255,0,0,1,0,1
39324,25,1,1600,0,255,0,0,1,0,1
39324,33,0,1411,0,175,0,1,1,0,1
39324,13,0,1584,0,255,0,0,1,0,1
39324,2,0,1442,0,255,0,0,1,0,1
39325,24,1,1584,0,255,0,0,1,0,1
39325,39,2,1442,0,71,0,1,1,3,1
39325,13,0,1600,0,255,0,0,1,0,1
39325,2,0,1416,0,255,0,0,1,0,1
39326,25,1,1600,0,255,0,0,1,0,1
39326,43,0,1416,0,206,0,1,1,0,1
39326,13,0,1584,0,255,0,0,1,0,1
39326,2,0,1442,0,255,0,0,1,0,1
39327,24,1,1584,0,255,0,0,1,0,1
39327,39,2,1442,0,72,0,1,1,3,1
39327,13,0,1600,0,255,0,0,1,0,1
39327,2,0,1411,0,255,0,0,1,0,1
39328,25,1,1600,0,255,0,0,1,0,1
39328,33,0,1411,0,176,0,1,1,0,1
39328,13,0,1584,0,255,0,0,1,0,1
39328,2,0,1416,0,255,0,0,1,0,1
39329,24,1,1584,0,255,0,0,1,0,1
39329,43,0,1416,0,207,0,1,1,0,1
39329,13,0,1600,0,255,0,0,1,0,1
39329,2,0,1442,0,255,0,0,1,0,1
39330,25,1,1600,0,255,0,0,1,0,1
39330,39,2,1442,0,73,0,1,1,3,1
39330,13,0,1584,0,255,0,0,1,0,1
39330,2,0,1416,0,255,0,0,1,0,1
39331,24,1,1584,0,255,0,0,1,0,1
39331,43,0,1416,0,208,0,1,1,0,1
39331,13,0,1600,0,255,0,0,1,0,1
39331,2,0,1442,0,255,0,0,1,0,1
39332,25,1,1600,0,255,0,0,1,0,1
39332,39,2,1442,0,74,0,1,1,3,1
39332,13,0,1584,0,255,0,0,1,0,1
39332,2,0,1411,0,255,0,0,1,0,1
39333,24,1,1584,0,255,0,0,1,0,1
39333,32,2,1411,0,120,0,1,1,0,1
39333,13,0,1676,0,255,0,0,1,0,1
39333,2,0,1442,0,255,0,0,1,0,1
39334,26,1,1676,0,70,0,0,1,0,1
39334,39,2,1442,0,75,0,1,1,3,1
39334,13,0,3084,0,255,0,0,1,0,1
39334,2,0,1416,0,255,0,0,1,0,1
39335,48,0,3084,0,65,0,0,1,0,1
39335,42,1,1416,0,255,0,1,1,0,1
39335,13,0,2931,0,255,0,0,1,0,1
39335,2,0,1442,0,255,0,0,1,0,1
39336,45,0,2931,0,107,0,0,1,0,1
39336,39,2,1442,0,76,0,1,1,3,1
39336,15,0,1158,0,255,0,0,1,0,1
39336,2,0,1416,0,255,0,0,1,0,1
39337,18,0,1158,0,110,0,0,1,0,1
39337,42,1,1416,0,255,0,1,1,0,1
39337,14,0,816,0,255,0,0,1,0,1
39337,2,0,1442,0,255,0,0,1,0,1
39338,12,0,816,0,136,0,0,1,0,1
39338,39,2,1442,0,77,0,1,1,3,1
39338,14,0,832,0,255,0,0,1,0,1
39338,2,0,1411,0,255,0,0,1,0,1
39339,13,0,832,0,255,0,0,1,0,1
39339,32,2,1411,0,121,0,1,1,0,1
39339,2,0,1416,0,255,0,0,1,0,1
39340,42,1,1416,0,255,0,1,1,0,1
39340,14,0,869,0,255,0,0,1,0,1
39340,2,0,1442,0,255,0,0,1,0,1
39341,13,0,869,0,255,0,0,1,0,1
39341,39,2,1442,0,78,0,1,1,3,1
39341,14,0,920,0,255,0,0,1,0,1
39341,2,0,1416,0,255,0,0,1,0,1
39342,14,0,920,0,255,0,0,1,0,1
39342,42,1,1416,0,255,0,1,1,0,1
39342,2,0,1442,0,255,0,0,1,0,1
39343,38,0,1442,0,212,0,1,1,3,1
39343,14,0,896,0,255,0,0,1,0,1
39343,2,0,1411,0,255,0,0,1,0,1
39344,14,0,896,0,255,0,0,1,0,1
39344,32,2,1411,0,122,0,1,1,0,1
39344,2,0,1442,0,255,0,0,1,0,1
39345,38,0,1442,0,213,0,1,1,3,1
39345,14,0,896,0,255,0,0,1,0,1
39345,2,0,1416,0,255,0,0,1,0,1
39346,14,0,896,0,255,0,0,1,0,1
39346,42,1,1416,0,255,0,1,1,0,1
39346,2,0,1442,0,255,0,0,1,0,1
39347,38,0,1442,0,214,0,1,1,3,1
39347,14,0,896,0,255,0,0,1,0,1
39347,2,0,1416,0,255,0,0,1,0,1
39348,14,0,896,0,255,0,0,1,0,1
39348,42,1,1416,0,255,0,1,1,0,1
39348,2,0,1442,0,255,0,0,1,0,1
39349,38,0,1442,0,215,0,1,1,3,1
39349,14,0,896,0,255,0,0,1,0,1
39349,2,0,1411,0,255,0,0,1,0,1
39350,14,0,896,0,255,0,0,1,0,1
39350,32,2,1411,0,123,0,1,1,0,1
39350,2,0,1416,0,255,0,0,1,0,1
39351,42,1,1416,0,255,0,1,1,0,1
39351,14,0,896,0,255,0,0,1,0,1
39351,2,0,1442,0,255,0,0,1,0,1
39352,14,0,896,0,255,0,0,1,0,1
39352,24,0,1591,0,255,0,0,1,0,1
39352,38,0,1442,0,216,0,1,1,3,1
39352,2,0,1416,0,255,0,0,1,0,1
39353,42,1,1416,0,255,0,1,1,0,1
39353,14,0,1600,0,255,0,0,1,0,1
39353,2,0,1442,0,255,0,0,1,0,1
39354,25,0,1600,0,255,0,0,1,0,1
39354,38,0,1442,0,217,0,1,1,3,1
39354,14,0,1624,0,255,0,0,1,0,1
39354,2,0,1411,0,255,0,0,1,0,1
39355,25,0,1624,0,255,0,0,1,0,1
39355,31,0,1411,0,255,0,1,1,0,1
39355,2,0,1442,0,255,0,0,1,0,1
39356,38,0,1442,0,218,0,1,1,3,1
39356,14,0,1624,0,255,0,0,1,0,1
39356,2,0,1416,0,255,0,0,1,0,1
39357,25,0,1624,0,255,0,0,1,0,1
39357,41,1,1416,0,255,0,1,1,0,1
39357,2,0,1442,0,255,0,0,1,0,1
39358,38,0,1442,0,219,0,1,1,3,1
39358,14,0,1624,0,255,0,0,1,0,1
39358,2,0,1411,0,255,0,0,1,0,1
39359,25,0,1624,0,255,0,0,1,0,1
39359,31,0,1411,0,255,0,1,1,0,1
39359,2,0,1442,0,255,0,0,1,0,1
39360,37,0,1442,0,255,0,1,1,3,1
39360,14,0,1624,0,255,0,0,1,0,1
39360,2,0,1416,0,255,0,0,1,0,1
39361,25,0,1624,0,255,0,0,1,0,1
39361,41,1,1416,0,255,0,1,1,0,1
39361,2,0,1411,0,255,0,0,1,0,1
39362,31,0,1411,0,255,0,1,1,0,1
39362,14,0,1624,0,255,0,0,1,0,1
39362,2,0,1442,0,255,0,0,1,0,1
39363,25,0,1624,0,255,0,0,1,0,1
39363,37,0,1442,0,255,0,1,1,3,1
39363,2,0,1411,0,255,0,0,1,0,1
39364,31,0,1411,0,255,0,1,1,0,1
39364,14,0,1624,0,255,0,0,1,0,1
39364,2,0,1442,0,255,0,0,1,0,1
39365,25,0,1624,0,255,0,0,1,0,1
39365,37,0,1442,0,255,0,1,1,3,1
39365,2,0,1416,0,255,0,0,1,0,1
39366,41,1,1416,0,255,0,1,1,0,1
39366,14,0,1624,0,255,0,0,1,0,1
39366,2,0,1442,0,255,0,0,1,0,1
39367,25,0,1624,0,255,0,0,1,0,1
39367,37,0,1442,0,255,0,1,1,3,1
39367,2,0,1475,0,255,0,0,1,0,1
39368,31,0,1475,0,255,0,1,1,0,1
39368,14,0,1624,0,255,0,0,1,0,1
39368,2,0,1442,0,255,0,0,1,0,1
39369,25,0,1624,0,255,0,0,1,0,1
39369,37,0,1442,0,255,0,1,1,3,1
39369,2,0,1475,0,255,0,0,1,0,1
39370,31,0,1475,0,255,0,1,1,0,1
39370,14,0,1624,0,255,0,0,1,0,1
39370,2,0,1442,0,255,0,0,1,0,1
39371,25,0,1624,0,255,0,0,1,0,1
39371,37,0,1442,0,255,0,1,1,3,1
39372,14,0,1624,0,255,0,0,1,0,1
39372,2,0,1475,0,255,0,0,1,0,1
39373,25,0,1624,0,255,0,0,1,0,1
39373,31,0,1475,0,255,0,1,1,0,1
39373,14,0,941,0,255,0,0,1,0,1
39373,2,0,1442,0,255,0,0,1,0,1
39374,14,0,941,0,255,0,0,1,0,1
39374,37,0,1442,0,255,0,1,1,3,1
39374,14,0,962,0,255,0,0,1,0,1
39374,2,0,1475,0,255,0,0,1,0,1
39375,15,0,962,0,236,0,0,1,0,1
39375,31,0,1475,0,255,0,1,1,0,1
39375,2,0,1442,0,255,0,0,1,0,1
39376,37,0,1442,0,255,0,1,1,3,1
39376,1,0,288,0,255,0,0,1,0,1
39377,4,0,288,0,160,0,0,1,0,1
39377,1,0,322,0,255,0,0,1,0,1
39377,2,0,1442,0,255,0,0,1,0,1
39378,5,0,322,0,244,0,0,1,0,1
39378,36,0,1442,0,255,0,1,1,3,1
39379,14,0,1008,0,255,0,0,1,0,1
39379,2,0,1442,0,255,0,0,1,0,1
39380,15,0,1008,0,237,0,0,1,0,1
39380,16,1,1027,0,255,0,0,1,0,1
39380,36,0,1442,0,255,0,1,1,3,1
39381,14,0,1059,0,255,0,0,1,0,1
39382,16,1,1059,0,255,0,0,1,0,1
39382,14,0,1089,0,255,0,0,1,0,1
39382,2,0,1501,0,255,0,0,1,0,1
39383,17,1,1089,0,255,0,0,1,0,1
39383,36,0,1501,0,255,0,1,1,3,1
39383,14,0,1064,0,255,0,0,1,0,1
39384,16,1,1064,0,255,0,0,1,0,1
39384,14,0,1089,0,255,0,0,1,0,1
39384,2,0,1501,0,255,0,0,1,0,1
39385,17,1,1089,0,255,0,0,1,0,1
39385,36,0,1501,0,255,0,1,1,3,1
39385,14,0,1064,0,255,0,0,1,0,1
39386,16,1,1064,0,255,0,0,1,0,1
39386,14,0,1089,0,255,0,0,1,0,1
39386,2,0,1501,0,255,0,0,1,0,1
39387,17,1,1089,0,255,0,0,1,0,1
39387,36,0,1501,0,255,0,1,1,3,1
39388,14,0,1131,0,255,0,0,1,0,1
39388,2,0,1501,0,255,0,0,1,0,1
39389,17,1,1131,0,255,0,0,1,0,1
39389,36,0,1501,0,255,0,1,1,3,1
39389,14,0,1238,0,255,0,0,1,0,1
39390,19,0,1238,0,255,0,0,1,0,1
39390,2,0,1558,0,255,0,0,1,0,1
39391,36,0,1558,0,255,0,1,1,3,1
39391,14,0,1278,0,255,0,0,1,0,1
39392,19,0,1278,0,255,0,0,1,0,1
39392,20,0,1282,0,255,0,0,1,0,1
39393,14,0,1274,0,255,0,0,1,0,1
39393,2,0,1595,0,255,0,0,1,0,1
39394,19,0,1274,0,255,0,0,1,0,1
39394,20,0,1282,0,255,0,0,1,0,1
39394,36,0,1595,0,255,0,1,1,3,1
39394,2,0,1595,0,255,0,0,1,0,1
39395,36,0,1595,0,255,0,1,1,3,1
39395,14,0,1274,0,255,0,0,1,0,1
39395,2,0,1595,0,255,0,0,1,0,1
39396,19,0,1274,0,255,0,0,1,0,1
39396,20,0,1282,0,255,0,0,1,0,1
39396,36,0,1595,0,255,0,1,1,3,1
39396,2,0,1595,0,255,0,0,1,0,1
39397,36,0,1595,0,255,0,1,1,3,1
39397,14,0,1274,0,255,0,0,1,0,1
39397,2,0,1595,0,255,0,0,1,0,1
39398,19,0,1274,0,255,0,0,1,0,1
39398,20,0,1282,0,255,0,0,1,0,1
39398,36,0,1595,0,255,0,1,1,3,1
39398,2,0,1595,0,255,0,0,1,0,1
39399,36,0,1595,0,255,0,1,1,3,1
39399,14,0,1274,0,255,0,0,1,0,1
39399,2,0,1595,0,255,0,0,1,0,1
39400,19,0,1274,0,255,0,0,1,0,1
39400,20,0,1282,0,255,0,0,1,0,1
39400,37,0,1595,0,255,0,1,1,3,1
39400,2,0,1595,0,255,0,0,1,0,1
39401,37,0,1595,0,255,0,1,1,3,1
39401,14,0,1274,0,255,0,0,1,0,1
39401,2,0,1595,0,255,0,0,1,0,1
39402,19,0,1274,0,255,0,0,1,0,1
39402,20,0,1282,0,255,0,0,1,0,1
39402,37,0,1595,0,255,0,1,1,3,1
39402,2,0,1595,0,255,0,0,1,0,1
39403,37,0,1595,0,255,0,1,1,3,1
39403,14,0,1313,0,255,0,0,1,0,1
39404,20,0,1313,0,255,0,0,1,0,1
39404,14,0,1454,0,255,0,0,1,0,1
39404,2,0,1595,0,255,0,0,1,0,1
39405,22,0,1454,0,255,0,0,1,0,1
39405,37,0,1595,0,255,0,1,1,3,1
39405,14,0,1472,0,255,0,0,1,0,1
39405,2,0,1595,0,255,0,0,1,0,1
39406,23,0,1472,0,255,0,0,1,0,1
39406,37,0,1595,0,255,0,1,1,3,1
39406,14,0,1533,0,255,0,0,1,0,1
39406,2,0,1595,0,255,0,0,1,0,1
39407,23,0,1533,0,255,0,0,1,0,1
39407,37,0,1595,0,255,0,1,1,3,1
39407,14,0,1538,0,255,0,0,1,0,1
39407,2,0,1595,0,255,0,0,1,0,1
39408,24,0,1538,0,255,0,0,1,0,1
39408,37,0,1595,0,255,0,1,1,3,1
39408,14,0,1528,0,255,0,0,1,0,1
39408,2,0,1588,0,255,0,0,1,0,1
39409,23,0,1528,0,255,0,0,1,0,1
39409,38,0,1588,0,220,0,1,1,0,1
39409,14,0,1566,0,255,0,0,1,0,1
39409,2,0,1595,0,255,0,0,1,0,1
39410,24,0,1566,0,255,0,0,1,0,1
39410,38,0,1595,0,221,0,1,1,3,1
39410,14,0,1528,0,255,0,0,1,0,1
39410,2,0,1595,0,255,0,0,1,0,1
39411,23,0,1528,0,255,0,0,1,0,1
39411,38,0,1595,0,222,0,1,1,3,1
39411,14,0,1538,0,255,0,0,1,0,1
39411,2,0,1595,0,255,0,0,1,0,1
39412,24,0,1538,0,255,0,0,1,0,1
39412,38,0,1595,0,223,0,1,1,3,1
39412,14,0,1528,0,255,0,0,1,0,1
39412,2,0,1595,0,255,0,0,1,0,1
39413,23,0,1528,0,255,0,0,1,0,1
39413,38,0,1595,0,224,0,1,1,3,1
39413,14,0,1528,0,255,0,0,1,0,1
39413,2,0,1588,0,255,0,0,1,0,1
39414,23,0,1528,0,255,0,0,1,0,1
39414,39,2,1588,0,79,0,1,1,0,1
39414,14,0,1538,0,255,0,0,1,0,1
39414,2,0,1595,0,255,0,0,1,0,1
39415,24,0,1538,0,255,0,0,1,0,1
39415,38,0,1595,0,225,0,1,1,3,1
39415,14,0,1528,0,255,0,0,1,0,1
39415,2,0,1595,0,255,0,0,1,0,1
39416,23,0,1528,0,255,0,0,1,0,1
39416,38,0,1595,0,226,0,1,1,3,1
39416,14,0,1538,0,255,0,0,1,0,1
39416,2,0,1595,0,255,0,0,1,0,1
39417,24,0,1538,0,255,0,0,1,0,1
39417,38,0,1595,0,227,0,1,1,3,1
39417,14,0,1528,0,255,0,0,1,0,1
39417,2,0,1595,0,255,0,0,1,0,1
39418,23,0,1528,0,255,0,0,1,0,1
39418,38,0,1595,0,228,0,1,1,3,1
39418,14,0,1538,0,255,0,0,1,0,1
39418,2,0,1588,0,255,0,0,1,0,1
39419,24,0,1538,0,255,0,0,1,0,1
39419,39,2,1588,0,80,0,1,1,0,1
39419,14,0,1566,0,255,0,0,1,0,1
39419,2,0,1595,0,255,0,0,1,0,1
39420,24,0,1566,0,255,0,0,1,0,1
39420,39,2,1595,0,81,0,1,1,3,1
39420,14,0,1528,0,255,0,0,1,0,1
39420,2,0,1595,0,255,0,0,1,0,1
39421,23,0,1528,0,255,0,0,1,0,1
39421,39,2,1595,0,82,0,1,1,3,1
39421,14,0,1538,0,255,0,0,1,0,1
39421,2,0,1595,0,255,0,0,1,0,1
39422,24,0,1538,0,255,0,0,1,0,1
39422,39,2,1595,0,83,0,1,1,3,1
39422,14,0,1528,0,255,0,0,1,0,1
39422,2,0,1595,0,255,0,0,1,0,1
39423,23,0,1528,0,255,0,0,1,0,1
39423,39,2,1595,0,84,0,1,1,3,1
39423,14,0,1538,0,255,0,0,1,0,1
39423,2,0,1588,0,255,0,0,1,0,1
39424,24,0,1538,0,255,0,0,1,0,1
39424,40,1,1588,0,28,0,1,1,0,1
39424,14,0,1566,0,255,0,0,1,0,1
39424,2,0,1595,0,255,0,0,1,0,1
39425,24,0,1566,0,255,0,0,1,0,1
39425,39,2,1595,0,85,0,1,1,3,1
39425,14,0,1528,0,255,0,0,1,0,1
39425,2,0,1595,0,255,0,0,1,0,1
39426,23,0,1528,0,255,0,0,1,0,1
39426,39,2,1595,0,86,0,1,1,3,1
39426,14,0,1538,0,255,0,0,1,0,1
39426,2,0,1676,0,255,0,0,1,0,1
39427,24,0,1538,0,255,0,0,1,0,1
39427,23,3,1676,0,189,0,1,1,0,1
39427,14,0,1528,0,255,0,0,1,0,1
39427,2,0,1677,0,255,0,0,1,0,1
39428,23,0,1528,0,255,0,0,1,0,1
39428,24,2,1677,0,255,0,1,1,0,1
39428,14,0,1538,0,255,0,0,1,0,1
39428,2,0,3084,0,255,0,0,1,0,1
39429,24,0,1538,0,255,0,0,1,0,1
39429,30,0,3084,0,255,0,1,1,0,1
39429,14,0,1566,0,255,0,0,1,0,1
39429,2,0,1595,0,255,0,0,1,0,1
39430,24,0,1566,0,255,0,0,1,0,1
39430,39,2,1595,0,87,0,1,1,3,1
39430,14,0,1528,0,255,0,0,1,0,1
39430,2,0,1595,0,255,0,0,1,0,1
39431,23,0,1528,0,255,0,0,1,0,1
39431,39,2,1595,0,88,0,1,1,3,1
39431,14,0,1538,0,255,0,0,1,0,1
39431,2,0,1595,0,255,0,0,1,0,1
39432,24,0,1538,0,255,0,0,1,0,1
39432,40,1,1595,0,29,0,1,1,3,1
39432,14,0,1528,0,255,0,0,1,0,1
39432,2,0,1595,0,255,0,0,1,0,1
39433,23,0,1528,0,255,0,0,1,0,1
39433,40,1,1595,0,30,0,1,1,3,1
39433,14,0,1538,0,255,0,0,1,0,1
39433,2,0,1595,0,255,0,0,1,0,1
39434,24,0,1538,0,255,0,0,1,0,1
39434,40,1,1595,0,31,0,1,1,3,1
39434,14,0,1566,0,255,0,0,1,0,1
39434,2,0,3088,0,255,0,0,1,0,1
39435,24,0,1566,0,255,0,0,1,0,1
39435,36,0,3088,0,255,0,1,1,3,1
39435,2,0,2939,0,255,0,0,1,0,1
39436,25,0,2939,0,255,0,1,1,0,1
39436,14,0,1472,0,255,0,0,1,0,1
39436,2,0,871,0,255,0,0,1,0,1
39437,23,0,1472,0,255,0,0,1,0,1
39437,29,1,871,0,23,0,1,1,0,1
39438,2,0,896,0,255,0,0,1,0,1
39439,29,1,896,0,24,0,1,1,0,1
39439,2,0,896,0,255,0,0,1,0,1
39440,29,1,896,0,25,0,1,1,0,1
39440,2,0,1176,0,255,0,0,1,0,1
39441,25,0,1176,0,255,0,1,1,3,1
39441,14,0,1505,0,255,0,0,1,0,1
39441,2,0,816,0,255,0,0,1,0,1
39442,23,0,1505,0,255,0,0,1,0,1
39442,25,0,816,0,255,0,1,1,3,1
39442,14,0,1538,0,255,0,0,1,0,1
39442,2,0,820,0,255,0,0,1,0,1
39443,24,0,1538,0,255,0,0,1,0,1
39443,24,2,820,0,255,0,1,1,3,1
39443,2,0,822,0,255,0,0,1,0,1
39444,24,2,822,0,255,0,1,1,3,1
39444,14,0,1528,0,255,0,0,1,0,1
39444,2,0,827,0,255,0,0,1,0,1
39445,23,0,1528,0,255,0,0,1,0,1
39445,24,0,1538,0,255,0,0,1,0,1
39445,24,2,827,0,255,0,1,1,3,1
39445,2,0,832,0,255,0,0,1,0,1
39446,24,2,832,0,255,0,1,1,3,1
39446,14,0,1528,0,255,0,0,1,0,1
39446,2,0,837,0,255,0,0,1,0,1
39447,23,0,1528,0,255,0,0,1,0,1
39447,24,0,1538,0,255,0,0,1,0,1
39447,24,2,837,0,255,0,1,1,3,1
39447,2,0,896,0,255,0,0,1,0,1
39448,28,3,896,0,29,0,1,1,0,1
39448,14,0,1528,0,255,0,0,1,0,1
39448,2,0,1624,0,255,0,0,1,0,1
39449,23,0,1528,0,255,0,0,1,0,1
39449,24,0,1538,0,255,0,0,1,0,1
39449,28,3,1624,0,30,0,1,1,0,1
39449,2,0,1624,0,255,0,0,1,0,1
39450,28,3,1624,0,31,0,1,1,0,1
39450,14,0,1528,0,255,0,0,1,0,1
39450,2,0,1624,0,255,0,0,1,0,1
39451,23,0,1528,0,255,0,0,1,0,1
39451,24,0,1538,0,255,0,0,1,0,1
39451,28,3,1624,0,32,0,1,1,0,1
39451,2,0,1624,0,255,0,0,1,0,1
39452,28,3,1624,0,33,0,1,1,0,1
39452,14,0,1528,0,255,0,0,1,0,1
39452,2,0,1624,0,255,0,0,1,0,1
39453,23,0,1528,0,255,0,0,1,0,1
39453,24,0,1538,0,255,0,0,1,0,1
39453,27,3,1624,0,86,0,1,1,0,1
39453,2,0,1624,0,255,0,0,1,0,1
39454,27,3,1624,0,87,0,1,1,0,1
39454,14,0,1566,0,255,0,0,1,0,1
39454,2,0,1624,0,255,0,0,1,0,1
39455,24,0,1566,0,255,0,0,1,0,1
39455,27,3,1624,0,88,0,1,1,0,1
39455,14,0,1528,0,255,0,0,1,0,1
39455,2,0,1624,0,255,0,0,1,0,1
39456,23,0,1528,0,255,0,0,1,0,1
39456,27,3,1624,0,89,0,1,1,0,1
39456,14,0,1538,0,255,0,0,1,0,1
39456,2,0,1624,0,255,0,0,1,0,1
39457,24,0,1538,0,255,0,0,1,0,1
39457,27,3,1624,0,90,0,1,1,0,1
39457,14,0,1528,0,255,0,0,1,0,1
39457,2,0,1624,0,255,0,0,1,0,1
39458,23,0,1528,0,255,0,0,1,0,1
39458,27,3,1624,0,91,0,1,1,0,1
39458,14,0,1538,0,255,0,0,1,0,1
39458,2,0,1624,0,255,0,0,1,0,1
39459,24,0,1538,0,255,0,0,1,0,1
39459,27,3,1624,0,92,0,1,1,0,1
39459,14,0,1566,0,255,0,0,1,0,1
39459,2,0,1624,0,255,0,0,1,0,1
39460,24,0,1566,0,255,0,0,1,0,1
39460,27,3,1624,0,93,0,1,1,0,1
39460,14,0,1528,0,255,0,0,1,0,1
39460,2,0,1624,0,255,0,0,1,0,1
39461,23,0,1528,0,255,0,0,1,0,1
39461,26,0,1624,0,255,0,1,1,0,1
39461,14,0,1538,0,255,0,0,1,0,1
39461,2,0,1624,0,255,0,0,1,0,1
39462,24,0,1538,0,255,0,0,1,0,1
39462,26,0,1624,0,255,0,1,1,0,1
39462,14,0,1528,0,255,0,0,1,0,1
